frame,threads,blocks,native_covered,scaled_covered,fr_up_ms,lg_up_ms,self_diff_ms,cross_diff_ms,total_gpu_ms,heat_self_mean,heat_cross_mean,nonzero_diff_pixels
244,1024,120,1,0,0.088,0.116032,0.018432,0.017408,0.116032,7.05208,6.4,122880
245,1024,120,1,0,0.076352,0.103776,0.02048,0.017408,0.103776,7.05208,6.4,122880
246,1024,120,1,0,0.196768,0.068544,0.017408,0.058368,0.196768,7.05208,6.4,122880
247,1024,120,1,0,0.072736,0.060704,0.019456,0.017408,0.072736,7.05208,6.4,122880
248,1024,120,1,0,0.098624,0.095936,0.019456,0.018432,0.098624,7.05208,6.4,122880
249,1024,120,1,0,0.090816,0.11776,0.019456,0.017408,0.11776,7.05208,6.4,122880
250,1024,120,1,0,0.513984,0.54192,0.019456,0.017408,0.54192,7.05208,6.4,122880
251,1024,120,1,0,0.156608,0.184576,0.019456,0.017408,0.184576,7.05208,6.4,122880
252,1024,120,1,0,0.090784,0.11152,0.019456,0.017408,0.11152,7.05208,6.4,122880
253,1024,120,1,0,0.102656,0.130592,0.018432,0.017408,0.130592,7.05208,6.4,122880
254,1024,120,1,0,0.056288,0.075232,0.019456,0.017408,0.075232,7.05933,6.4,122880
255,1024,120,1,0,0.09168,0.119648,0.019456,0.016384,0.119648,7.05933,6.4,122880
256,1024,120,1,0,0.058144,0.075712,0.018432,0.017408,0.075712,7.05933,6.4,122880
257,1024,120,1,0,0.09056,0.058688,0.018432,0.017408,0.09056,7.05933,6.4,122880
258,1024,120,1,0,0.12432,0.152288,0.017408,0.017408,0.152288,7.05933,6.4,122880
259,1024,120,1,0,0.055648,0.07728,0.017408,0.017408,0.07728,7.05933,6.4,122880
260,1024,120,1,0,0.098688,0.124384,0.019456,0.016384,0.124384,7.05208,6.4,122880
261,1024,120,1,0,0.067232,0.082304,0.02048,0.018432,0.082304,7.05208,6.4,122880
262,1024,120,1,0,0.054272,0.074432,0.018432,0.017408,0.074432,7.05208,6.4,122880
263,1024,120,1,0,0.08912,0.116032,0.019456,0.018432,0.116032,7.05208,6.4,122880
264,1024,120,1,0,0.087872,0.055296,0.017408,0.017408,0.087872,7.05933,6.4,122880
265,1024,120,1,0,0.108128,0.135968,0.02048,0.016416,0.135968,7.06231,6.4,122880
266,1024,120,1,0,0.075296,0.073376,0.017408,0.017408,0.075296,7.06231,6.4,122880
267,1024,120,1,0,0.094496,0.122496,0.02048,0.017408,0.122496,7.06231,6.4,122880
268,1024,120,1,0,0.125728,0.1536,0.02048,0.017408,0.1536,7.06231,6.4,122880
269,1024,120,1,0,0.09424,0.122208,0.02048,0.017408,0.122208,7.06231,6.4,122880
270,1024,120,1,0,0.066144,0.082816,0.017408,0.017408,0.082816,7.06231,6.4,122880
271,1024,120,1,0,0.06304,0.077696,0.018432,0.017408,0.077696,7.06231,6.4,122880
272,1024,120,1,0,0.09632,0.06352,0.019456,0.017248,0.09632,7.06231,6.4,122880
